⚠️ File truncated for preview (showing first 0.5MB of 5.6MB)
────────────────────────────────────────────────────────────

timestamp,station,chlorine_mg_l,ph,turbidity_ntu,temperature_c,conductivity_us_cm,chlorine_compliant,ph_compliant,turbidity_compliant,overall_compliant
2024-01-12 10:00:00,Station-05-Coastal,1.554,7.19,0.44,24.4,494.7,Yes,Yes,Yes,Yes
2024-01-12 10:00:00,Station-06-Airport,1.915,7.17,0.3,27.2,401.6,Yes,Yes,Yes,Yes
2024-01-12 10:00:00,Station-07-Hospital,2.139,7.21,0.41,32.5,415.4,Yes,Yes,Yes,Yes
2024-01-12 10:00:00,Station-08-University,2.256,7.36,0.35,27.0,447.7,Yes,Yes,Yes,Yes
2024-01-12 10:00:00,Station-09-Mall,2.118,7.4,0.28,30.3,448.7,Yes,Yes,Yes,Yes
2024-01-12 10:00:00,Station-10-Port,2.519,7.15,0.52,29.5,444.2,Yes,Yes,Yes,Yes
2024-01-12 10:00:00,Station-11-Suburb-East,2.323,7.24,0.45,27.1,493.2,Yes,Yes,Yes,Yes
2024-01-12 10:00:00,Station-12-Suburb-West,2.112,7.18,0.63,24.1,463.3,Yes,Yes,Yes,Yes
2024-01-12 11:00:00,Station-01-Downtown,1.455,7.25,0.35,24.7,456.5,Yes,Yes,Yes,Yes
2024-01-12 11:00:00,Station-02-Industrial,1.651,7.48,0.83,26.0,486.4,Yes,Yes,Yes,Yes
2024-01-12 11:00:00,Station-03-Residential-North,1.591,7.39,0.15,30.8,401.0,Yes,Yes,Yes,Yes
2024-01-12 11:00:00,Station-04-Residential-South,1.418,7.13,0.33,34.2,443.7,Yes,Yes,Yes,Yes
2024-01-12 11:00:00,Station-05-Coastal,1.618,7.13,0.55,23.2,531.6,Yes,Yes,Yes,Yes
2024-01-12 11:00:00,Station-06-Airport,2.029,7.48,0.61,23.6,428.6,Yes,Yes,Yes,Yes
2024-01-12 11:00:00,Station-07-Hospital,2.041,7.43,0.41,24.7,538.3,Yes,Yes,Yes,Yes
2024-01-12 11:00:00,Station-08-University,2.003,7.68,0.14,23.8,476.4,Yes,Yes,Yes,Yes
2024-01-12 11:00:00,Station-09-Mall,2.373,7.37,0.44,25.8,466.3,Yes,Yes,Yes,Yes
2024-01-12 11:00:00,Station-10-Port,2.563,7.34,0.19,30.3,477.0,Yes,Yes,Yes,Yes
2024-01-12 11:00:00,Station-11-Suburb-East,2.507,7.15,0.16,24.7,444.4,Yes,Yes,Yes,Yes
2024-01-12 11:00:00,Station-12-Suburb-West,1.959,7.06,0.5,27.6,430.6,Yes,Yes,Yes,Yes
2024-01-12 12:00:00,Station-01-Downtown,1.32,7.44,0.0,27.5,457.0,Yes,Yes,Yes,Yes
2024-01-12 12:00:00,Station-02-Industrial,1.387,7.34,0.0,30.0,395.2,Yes,Yes,Yes,Yes
2024-01-12 12:00:00,Station-03-Residential-North,1.609,7.44,0.0,23.7,395.7,Yes,Yes,Yes,Yes
2024-01-12 12:00:00,Station-04-Residential-South,1.916,7.15,0.2,23.8,447.4,Yes,Yes,Yes,Yes
2024-01-12 12:00:00,Station-05-Coastal,1.831,7.42,0.64,24.2,504.6,Yes,Yes,Yes,Yes
2024-01-12 12:00:00,Station-06-Airport,2.035,6.99,0.1,32.3,424.1,Yes,Yes,Yes,Yes
2024-01-12 12:00:00,Station-07-Hospital,1.978,7.36,0.12,29.1,428.2,Yes,Yes,Yes,Yes
2024-01-12 12:00:00,Station-08-University,2.025,7.48,0.26,29.7,484.9,Yes,Yes,Yes,Yes
2024-01-12 12:00:00,Station-09-Mall,2.322,7.57,0.42,27.5,466.1,Yes,Yes,Yes,Yes
2024-01-12 12:00:00,Station-10-Port,2.29,7.14,0.75,25.9,448.1,Yes,Yes,Yes,Yes
2024-01-12 12:00:00,Station-11-Suburb-East,2.139,7.53,0.17,35.0,491.7,Yes,Yes,Yes,Yes
2024-01-12 12:00:00,Station-12-Suburb-West,2.038,7.2,0.29,31.5,407.1,Yes,Yes,Yes,Yes
2024-01-12 13:00:00,Station-01-Downtown,1.359,7.42,0.23,29.4,486.4,Yes,Yes,Yes,Yes
2024-01-12 13:00:00,Station-02-Industrial,1.567,7.35,0.91,23.9,525.6,Yes,Yes,Yes,Yes
2024-01-12 13:00:00,Station-03-Residential-North,1.784,7.32,0.34,24.3,501.8,Yes,Yes,Yes,Yes
2024-01-12 13:00:00,Station-04-Residential-South,1.598,7.37,0.32,25.5,469.7,Yes,Yes,Yes,Yes
2024-01-12 13:00:00,Station-05-Coastal,1.737,7.28,0.62,23.7,545.8,Yes,Yes,Yes,Yes
2024-01-12 13:00:00,Station-06-Airport,2.018,7.24,1.03,31.9,476.7,Yes,Yes,Yes,Yes
2024-01-12 13:00:00,Station-07-Hospital,2.034,7.19,0.64,28.0,445.9,Yes,Yes,Yes,Yes
2024-01-12 13:00:00,Station-08-University,2.057,7.08,0.41,25.7,487.1,Yes,Yes,Yes,Yes
2024-01-12 13:00:00,Station-09-Mall,2.214,7.27,0.0,23.6,489.4,Yes,Yes,Yes,Yes
2024-01-12 13:00:00,Station-10-Port,2.104,7.33,0.72,28.3,461.5,Yes,Yes,Yes,Yes
2024-01-12 13:00:00,Station-11-Suburb-East,2.292,7.38,0.53,27.2,500.5,Yes,Yes,Yes,Yes
2024-01-12 13:00:00,Station-12-Suburb-West,2.313,7.27,0.33,22.6,403.6,Yes,Yes,Yes,Yes
2024-01-12 14:00:00,Station-01-Downtown,1.536,6.98,1.03,26.4,420.8,Yes,Yes,Yes,Yes
2024-01-12 14:00:00,Station-02-Industrial,1.661,7.28,0.32,24.8,452.7,Yes,Yes,Yes,Yes
2024-01-12 14:00:00,Station-03-Residential-North,1.634,7.37,0.3,26.1,412.2,Yes,Yes,Yes,Yes
2024-01-12 14:00:00,Station-04-Residential-South,1.392,7.33,0.45,26.1,524.6,Yes,Yes,Yes,Yes
2024-01-12 14:00:00,Station-05-Coastal,1.773,7.23,0.84,26.2,488.5,Yes,Yes,Yes,Yes
2024-01-12 14:00:00,Station-06-Airport,1.862,7.63,0.37,23.1,468.9,Yes,Yes,Yes,Yes
2024-01-12 14:00:00,Station-07-Hospital,1.9,7.2,0.69,29.1,471.5,Yes,Yes,Yes,Yes
2024-01-12 14:00:00,Station-08-University,2.314,7.22,0.29,23.5,391.6,Yes,Yes,Yes,Yes
2024-01-12 14:00:00,Station-09-Mall,2.229,7.17,0.25,34.8,412.0,Yes,Yes,Yes,Yes
2024-01-12 14:00:00,Station-10-Port,2.554,7.24,0.23,22.3,468.2,Yes,Yes,Yes,Yes
2024-01-12 14:00:00,Station-11-Suburb-East,2.236,7.1,0.0,24.7,463.4,Yes,Yes,Yes,Yes
2024-01-12 14:00:00,Station-12-Suburb-West,2.27,7.29,0.39,25.7,475.7,Yes,Yes,Yes,Yes
2024-01-12 15:00:00,Station-01-Downtown,1.623,7.13,0.44,25.5,454.6,Yes,Yes,Yes,Yes
2024-01-12 15:00:00,Station-02-Industrial,1.657,6.9,0.36,24.2,452.5,Yes,Yes,Yes,Yes
2024-01-12 15:00:00,Station-03-Residential-North,1.645,7.29,0.56,28.3,453.6,Yes,Yes,Yes,Yes
2024-01-12 15:00:00,Station-04-Residential-South,1.626,7.21,0.39,25.0,426.6,Yes,Yes,Yes,Yes
2024-01-12 15:00:00,Station-05-Coastal,1.942,7.4,0.48,23.9,484.6,Yes,Yes,Yes,Yes
2024-01-12 15:00:00,Station-06-Airport,1.608,7.37,1.16,25.1,411.9,Yes,Yes,Yes,Yes
2024-01-12 15:00:00,Station-07-Hospital,2.027,7.36,0.68,27.7,467.5,Yes,Yes,Yes,Yes
2024-01-12 15:00:00,Station-08-University,1.966,7.27,0.17,27.5,409.7,Yes,Yes,Yes,Yes
2024-01-12 15:00:00,Station-09-Mall,2.068,7.32,0.4,24.6,469.8,Yes,Yes,Yes,Yes
2024-01-12 15:00:00,Station-10-Port,2.684,7.35,0.85,29.1,510.6,Yes,Yes,Yes,Yes
2024-01-12 15:00:00,Station-11-Suburb-East,2.556,7.21,0.07,28.3,423.2,Yes,Yes,Yes,Yes
2024-01-12 15:00:00,Station-12-Suburb-West,2.596,7.04,1.15,26.1,419.8,Yes,Yes,Yes,Yes
2024-01-12 16:00:00,Station-01-Downtown,1.284,7.1,0.52,24.4,479.5,Yes,Yes,Yes,Yes
2024-01-12 16:00:00,Station-02-Industrial,1.46,7.1,0.79,33.6,386.2,Yes,Yes,Yes,Yes
2024-01-12 16:00:00,Station-03-Residential-North,1.421,7.03,0.43,32.7,458.6,Yes,Yes,Yes,Yes
2024-01-12 16:00:00,Station-04-Residential-South,1.534,7.32,0.29,25.7,420.4,Yes,Yes,Yes,Yes
2024-01-12 16:00:00,Station-05-Coastal,1.769,7.53,0.26,22.1,533.0,Yes,Yes,Yes,Yes
2024-01-12 16:00:00,Station-06-Airport,2.072,7.53,0.0,23.0,406.8,Yes,Yes,Yes,Yes
2024-01-12 16:00:00,Station-07-Hospital,1.989,7.32,0.29,25.0,427.2,Yes,Yes,Yes,Yes
2024-01-12 16:00:00,Station-08-University,2.2,7.55,0.59,23.9,431.4,Yes,Yes,Yes,Yes
2024-01-12 16:00:00,Station-09-Mall,2.28,7.15,0.33,23.4,443.5,Yes,Yes,Yes,Yes
2024-01-12 16:00:00,Station-10-Port,2.037,7.43,0.47,30.1,427.5,Yes,Yes,Yes,Yes
2024-01-12 16:00:00,Station-11-Suburb-East,2.603,7.21,0.19,25.9,447.9,Yes,Yes,Yes,Yes
2024-01-12 16:00:00,Station-12-Suburb-West,0.184,6.99,0.13,24.9,476.5,No,Yes,Yes,No
2024-01-12 17:00:00,Station-01-Downtown,1.601,7.43,0.23,23.9,433.7,Yes,Yes,Yes,Yes
2024-01-12 17:00:00,Station-02-Industrial,1.67,7.24,0.55,22.2,450.1,Yes,Yes,Yes,Yes
2024-01-12 17:00:00,Station-03-Residential-North,1.596,7.46,0.43,22.7,418.7,Yes,Yes,Yes,Yes
2024-01-12 17:00:00,Station-04-Residential-South,1.548,7.5,0.68,25.6,463.8,Yes,Yes,Yes,Yes
2024-01-12 17:00:00,Station-05-Coastal,1.982,7.23,0.4,27.3,558.8,Yes,Yes,Yes,Yes
2024-01-12 17:00:00,Station-06-Airport,1.85,7.21,0.16,27.6,435.2,Yes,Yes,Yes,Yes
2024-01-12 17:00:00,Station-07-Hospital,2.019,7.39,0.06,22.3,485.7,Yes,Yes,Yes,Yes
2024-01-12 17:00:00,Station-08-University,2.198,7.31,0.24,26.3,413.3,Yes,Yes,Yes,Yes
2024-01-12 17:00:00,Station-09-Mall,2.573,7.37,0.14,34.1,416.7,Yes,Yes,Yes,Yes
2024-01-12 17:00:00,Station-10-Port,2.263,7.17,0.32,28.3,390.8,Yes,Yes,Yes,Yes
2024-01-12 17:00:00,Station-11-Suburb-East,2.612,7.22,0.78,26.5,444.6,Yes,Yes,Yes,Yes
2024-01-12 17:00:00,Station-12-Suburb-West,2.169,7.52,0.68,23.5,467.1,Yes,Yes,Yes,Yes
2024-01-12 18:00:00,Station-01-Downtown,1.126,7.07,0.58,24.4,456.5,Yes,Yes,Yes,Yes
2024-01-12 18:00:00,Station-02-Industrial,1.382,7.34,0.78,26.7,406.7,Yes,Yes,Yes,Yes
2024-01-12 18:00:00,Station-03-Residential-North,1.108,7.63,0.39,24.1,480.2,Yes,Yes,Yes,Yes
2024-01-12 18:00:00,Station-04-Residential-South,1.469,7.3,0.69,27.6,468.4,Yes,Yes,Yes,Yes
2024-01-12 18:00:00,Station-05-Coastal,1.548,7.38,0.54,26.6,498.2,Yes,Yes,Yes,Yes
2024-01-12 18:00:00,Station-06-Airport,1.864,7.58,0.41,29.8,479.3,Yes,Yes,Yes,Yes
2024-01-12 18:00:00,Station-07-Hospital,1.746,7.39,0.67,23.2,454.9,Yes,Yes,Yes,Yes
2024-01-12 18:00:00,Station-08-University,1.92,7.18,0.85,23.8,417.9,Yes,Yes,Yes,Yes
2024-01-12 18:00:00,Station-09-Mall,2.289,7.36,1.08,23.0,392.7,Yes,Yes,Yes,Yes
2024-01-12 18:00:00,Station-10-Port,1.893,7.23,0.75,26.8,417.4,Yes,Yes,Yes,Yes
2024-01-12 18:00:00,Station-11-Suburb-East,2.4,7.48,0.73,25.3,436.3,Yes,Yes,Yes,Yes
2024-01-12 18:00:00,Station-12-Suburb-West,1.761,7.28,0.51,23.7,464.4,Yes,Yes,Yes,Yes
2024-01-12 19:00:00,Station-01-Downtown,1.163,7.35,0.43,35.0,475.0,Yes,Yes,Yes,Yes
2024-01-12 19:00:00,Station-02-Industrial,1.185,7.48,0.49,28.0,435.7,Yes,Yes,Yes,Yes
2024-01-12 19:00:00,Station-03-Residential-North,1.184,7.51,0.43,24.7,441.9,Yes,Yes,Yes,Yes
2024-01-12 19:00:00,Station-04-Residential-South,1.678,7.28,1.34,29.3,427.0,Yes,Yes,Yes,Yes
2024-01-12 19:00:00,Station-05-Coastal,1.609,7.41,1.27,26.7,507.0,Yes,Yes,Yes,Yes
2024-01-12 19:00:00,Station-06-Airport,1.653,7.09,0.43,22.4,496.9,Yes,Yes,Yes,Yes
2024-01-12 19:00:00,Station-07-Hospital,1.925,7.21,0.5,23.1,495.0,Yes,Yes,Yes,Yes
2024-01-12 19:00:00,Station-08-University,1.741,7.28,1.07,25.3,410.7,Yes,Yes,Yes,Yes
2024-01-12 19:00:00,Station-09-Mall,1.972,7.27,0.96,23.3,414.1,Yes,Yes,Yes,Yes
2024-01-12 19:00:00,Station-10-Port,2.248,6.95,0.8,29.4,446.7,Yes,Yes,Yes,Yes
2024-01-12 19:00:00,Station-11-Suburb-East,1.998,7.25,0.11,23.4,447.2,Yes,Yes,Yes,Yes
2024-01-12 19:00:00,Station-12-Suburb-West,2.063,7.32,0.72,27.1,425.9,Yes,Yes,Yes,Yes
2024-01-12 20:00:00,Station-01-Downtown,1.223,7.23,0.61,22.2,420.2,Yes,Yes,Yes,Yes
2024-01-12 20:00:00,Station-02-Industrial,1.635,7.2,0.68,28.0,411.6,Yes,Yes,Yes,Yes
2024-01-12 20:00:00,Station-03-Residential-North,1.254,7.33,0.8,24.0,450.3,Yes,Yes,Yes,Yes
2024-01-12 20:00:00,Station-04-Residential-South,1.594,7.27,1.01,25.9,515.0,Yes,Yes,Yes,Yes
2024-01-12 20:00:00,Station-05-Coastal,1.773,7.47,0.19,25.8,560.9,Yes,Yes,Yes,Yes
2024-01-12 20:00:00,Station-06-Airport,1.94,7.35,0.81,22.6,416.8,Yes,Yes,Yes,Yes
2024-01-12 20:00:00,Station-07-Hospital,2.039,7.07,0.3,23.2,464.5,Yes,Yes,Yes,Yes
2024-01-12 20:00:00,Station-08-University,2.134,7.1,0.29,28.2,441.4,Yes,Yes,Yes,Yes
2024-01-12 20:00:00,Station-09-Mall,1.804,7.42,1.06,25.2,471.9,Yes,Yes,Yes,Yes
2024-01-12 20:00:00,Station-10-Port,2.11,7.22,0.89,22.3,476.7,Yes,Yes,Yes,Yes
2024-01-12 20:00:00,Station-11-Suburb-East,2.202,7.34,0.76,28.2,407.0,Yes,Yes,Yes,Yes
2024-01-12 20:00:00,Station-12-Suburb-West,2.176,7.27,0.88,23.4,434.5,Yes,Yes,Yes,Yes
2024-01-12 21:00:00,Station-01-Downtown,1.445,7.52,0.81,27.2,462.5,Yes,Yes,Yes,Yes
2024-01-12 21:00:00,Station-02-Industrial,1.49,7.28,0.65,22.6,482.6,Yes,Yes,Yes,Yes
2024-01-12 21:00:00,Station-03-Residential-North,1.22,7.29,0.79,26.8,474.6,Yes,Yes,Yes,Yes
2024-01-12 21:00:00,Station-04-Residential-South,1.295,7.56,0.81,29.2,446.9,Yes,Yes,Yes,Yes
2024-01-12 21:00:00,Station-05-Coastal,1.572,6.99,0.48,23.7,531.6,Yes,Yes,Yes,Yes
2024-01-12 21:00:00,Station-06-Airport,1.371,7.32,0.58,25.0,420.4,Yes,Yes,Yes,Yes
2024-01-12 21:00:00,Station-07-Hospital,1.892,7.26,0.62,35.0,431.5,Yes,Yes,Yes,Yes
2024-01-12 21:00:00,Station-08-University,2.223,7.4,0.78,24.6,395.2,Yes,Yes,Yes,Yes
2024-01-12 21:00:00,Station-09-Mall,2.135,7.27,0.86,28.3,444.3,Yes,Yes,Yes,Yes
2024-01-12 21:00:00,Station-10-Port,2.297,7.4,1.15,23.1,400.2,Yes,Yes,Yes,Yes
2024-01-12 21:00:00,Station-11-Suburb-East,2.256,7.2,1.34,33.9,434.4,Yes,Yes,Yes,Yes
2024-01-12 21:00:00,Station-12-Suburb-West,1.873,7.35,0.82,34.6,503.9,Yes,Yes,Yes,Yes
2024-01-12 22:00:00,Station-01-Downtown,1.478,7.22,0.44,25.8,439.0,Yes,Yes,Yes,Yes
2024-01-12 22:00:00,Station-02-Industrial,1.511,7.22,0.0,27.0,464.5,Yes,Yes,Yes,Yes
2024-01-12 22:00:00,Station-03-Residential-North,1.895,7.32,0.61,26.4,411.5,Yes,Yes,Yes,Yes
2024-01-12 22:00:00,Station-04-Residential-South,1.541,7.17,0.99,25.8,458.4,Yes,Yes,Yes,Yes
2024-01-12 22:00:00,Station-05-Coastal,1.765,7.34,0.57,23.1,534.8,Yes,Yes,Yes,Yes
2024-01-12 22:00:00,Station-06-Airport,2.097,7.34,0.23,25.9,454.3,Yes,Yes,Yes,Yes
2024-01-12 22:00:00,Station-07-Hospital,2.231,7.17,0.76,23.8,379.9,Yes,Yes,Yes,Yes
2024-01-12 22:00:00,Station-08-University,2.194,7.38,0.0,25.3,385.9,Yes,Yes,Yes,Yes
2024-01-12 22:00:00,Station-09-Mall,2.364,7.32,0.49,24.6,457.3,Yes,Yes,Yes,Yes
2024-01-12 22:00:00,Station-10-Port,2.181,7.34,0.33,25.1,405.9,Yes,Yes,Yes,Yes
2024-01-12 22:00:00,Station-11-Suburb-East,2.5,7.24,0.65,25.7,452.3,Yes,Yes,Yes,Yes
2024-01-12 22:00:00,Station-12-Suburb-West,2.032,7.49,0.19,23.6,425.4,Yes,Yes,Yes,Yes
2024-01-12 23:00:00,Station-01-Downtown,1.607,7.46,0.0,27.9,458.6,Yes,Yes,Yes,Yes
2024-01-12 23:00:00,Station-02-Industrial,1.478,7.18,0.69,33.0,434.5,Yes,Yes,Yes,Yes
2024-01-12 23:00:00,Station-03-Residential-North,1.507,7.11,0.08,30.6,466.0,Yes,Yes,Yes,Yes
2024-01-12 23:00:00,Station-04-Residential-South,1.734,7.08,0.09,28.6,426.7,Yes,Yes,Yes,Yes
2024-01-12 23:00:00,Station-05-Coastal,1.61,7.47,0.35,25.8,480.8,Yes,Yes,Yes,Yes
2024-01-12 23:00:00,Station-06-Airport,1.889,7.09,0.44,30.2,465.5,Yes,Yes,Yes,Yes
2024-01-12 23:00:00,Station-07-Hospital,2.085,7.34,0.49,23.5,485.3,Yes,Yes,Yes,Yes
2024-01-12 23:00:00,Station-08-University,2.154,7.34,0.38,26.7,369.4,Yes,Yes,Yes,Yes
2024-01-12 23:00:00,Station-09-Mall,1.943,7.21,0.4,23.6,520.9,Yes,Yes,Yes,Yes
2024-01-12 23:00:00,Station-10-Port,2.094,7.56,0.66,25.8,423.8,Yes,Yes,Yes,Yes
2024-01-12 23:00:00,Station-11-Suburb-East,2.307,7.05,0.77,24.8,426.0,Yes,Yes,Yes,Yes
2024-01-12 23:00:00,Station-12-Suburb-West,2.26,7.22,0.24,26.1,482.0,Yes,Yes,Yes,Yes
2024-01-13 00:00:00,Station-01-Downtown,1.458,7.26,0.55,23.9,509.9,Yes,Yes,Yes,Yes
2024-01-13 00:00:00,Station-02-Industrial,1.297,7.3,0.17,25.0,443.3,Yes,Yes,Yes,Yes
2024-01-13 00:00:00,Station-03-Residential-North,1.653,7.23,0.54,24.0,430.4,Yes,Yes,Yes,Yes
2024-01-13 00:00:00,Station-04-Residential-South,1.494,7.28,1.02,31.3,500.9,Yes,Yes,Yes,Yes
2024-01-13 00:00:00,Station-05-Coastal,2.007,7.17,0.77,22.1,557.5,Yes,Yes,Yes,Yes
2024-01-13 00:00:00,Station-06-Airport,2.286,7.0,0.63,27.9,454.1,Yes,Yes,Yes,Yes
2024-01-13 00:00:00,Station-07-Hospital,1.822,7.28,0.16,24.2,449.2,Yes,Yes,Yes,Yes
2024-01-13 00:00:00,Station-08-University,2.13,7.45,0.91,25.7,430.8,Yes,Yes,Yes,Yes
2024-01-13 00:00:00,Station-09-Mall,2.061,7.29,0.0,28.6,466.9,Yes,Yes,Yes,Yes
2024-01-13 00:00:00,Station-10-Port,2.511,7.09,0.41,26.1,432.8,Yes,Yes,Yes,Yes
2024-01-13 00:00:00,Station-11-Suburb-East,2.332,7.22,0.78,24.2,441.1,Yes,Yes,Yes,Yes
2024-01-13 00:00:00,Station-12-Suburb-West,2.2,7.43,1.02,30.8,458.6,Yes,Yes,Yes,Yes
2024-01-13 01:00:00,Station-01-Downtown,1.345,7.37,0.0,27.1,442.7,Yes,Yes,Yes,Yes
2024-01-13 01:00:00,Station-02-Industrial,1.551,7.33,0.25,25.7,417.8,Yes,Yes,Yes,Yes
2024-01-13 01:00:00,Station-03-Residential-North,1.672,7.4,1.01,26.9,499.3,Yes,Yes,Yes,Yes
2024-01-13 01:00:00,Station-04-Residential-South,1.628,7.32,0.57,25.5,496.0,Yes,Yes,Yes,Yes
2024-01-13 01:00:00,Station-05-Coastal,1.754,7.15,0.09,24.2,526.8,Yes,Yes,Yes,Yes
2024-01-13 01:00:00,Station-06-Airport,1.815,7.41,0.0,28.4,386.2,Yes,Yes,Yes,Yes
2024-01-13 01:00:00,Station-07-Hospital,2.141,7.34,0.28,25.3,406.9,Yes,Yes,Yes,Yes
2024-01-13 01:00:00,Station-08-University,2.08,7.24,0.36,22.7,463.7,Yes,Yes,Yes,Yes
2024-01-13 01:00:00,Station-09-Mall,2.057,7.09,0.63,23.0,392.8,Yes,Yes,Yes,Yes
2024-01-13 01:00:00,Station-10-Port,2.237,7.28,0.23,22.9,438.6,Yes,Yes,Yes,Yes
2024-01-13 01:00:00,Station-11-Suburb-East,2.439,7.25,0.65,29.7,432.5,Yes,Yes,Yes,Yes
2024-01-13 01:00:00,Station-12-Suburb-West,2.19,7.14,0.0,23.5,413.8,Yes,Yes,Yes,Yes
2024-01-13 02:00:00,Station-01-Downtown,1.221,7.25,0.65,22.2,500.9,Yes,Yes,Yes,Yes
2024-01-13 02:00:00,Station-02-Industrial,1.513,7.4,0.57,23.6,446.4,Yes,Yes,Yes,Yes
2024-01-13 02:00:00,Station-03-Residential-North,1.573,7.38,0.41,22.2,455.2,Yes,Yes,Yes,Yes
2024-01-13 02:00:00,Station-04-Residential-South,1.61,7.6,0.11,29.1,450.6,Yes,Yes,Yes,Yes
2024-01-13 02:00:00,Station-05-Coastal,1.519,7.33,0.0,23.1,571.4,Yes,Yes,Yes,Yes
2024-01-13 02:00:00,Station-06-Airport,1.847,7.47,0.04,22.4,435.1,Yes,Yes,Yes,Yes
2024-01-13 02:00:00,Station-07-Hospital,1.927,7.33,0.35,25.0,413.5,Yes,Yes,Yes,Yes
2024-01-13 02:00:00,Station-08-University,1.948,7.22,0.47,24.8,458.7,Yes,Yes,Yes,Yes
2024-01-13 02:00:00,Station-09-Mall,2.181,7.35,0.31,28.7,397.6,Yes,Yes,Yes,Yes
2024-01-13 02:00:00,Station-10-Port,2.247,7.49,0.72,32.3,424.4,Yes,Yes,Yes,Yes
2024-01-13 02:00:00,Station-11-Suburb-East,2.129,7.18,0.49,23.6,471.2,Yes,Yes,Yes,Yes
2024-01-13 02:00:00,Station-12-Suburb-West,1.976,7.37,0.13,32.6,397.8,Yes,Yes,Yes,Yes
2024-01-13 03:00:00,Station-01-Downtown,1.375,7.24,0.65,28.6,479.1,Yes,Yes,Yes,Yes
2024-01-13 03:00:00,Station-02-Industrial,1.622,7.59,0.61,22.9,452.9,Yes,Yes,Yes,Yes
2024-01-13 03:00:00,Station-03-Residential-North,1.605,7.31,1.1,22.4,449.5,Yes,Yes,Yes,Yes
2024-01-13 03:00:00,Station-04-Residential-South,1.513,7.35,0.68,22.3,448.1,Yes,Yes,Yes,Yes
2024-01-13 03:00:00,Station-05-Coastal,1.71,7.2,0.5,25.4,508.4,Yes,Yes,Yes,Yes
2024-01-13 03:00:00,Station-06-Airport,1.88,7.47,0.25,24.7,476.5,Yes,Yes,Yes,Yes
2024-01-13 03:00:00,Station-07-Hospital,2.034,7.21,0.49,30.4,480.4,Yes,Yes,Yes,Yes
2024-01-13 03:00:00,Station-08-University,2.163,7.14,0.33,25.7,404.7,Yes,Yes,Yes,Yes
2024-01-13 03:00:00,Station-09-Mall,2.471,7.18,0.57,27.7,497.7,Yes,Yes,Yes,Yes
2024-01-13 03:00:00,Station-10-Port,2.102,6.98,0.39,26.8,395.0,Yes,Yes,Yes,Yes
2024-01-13 03:00:00,Station-11-Suburb-East,2.479,7.56,0.0,26.6,407.4,Yes,Yes,Yes,Yes
2024-01-13 03:00:00,Station-12-Suburb-West,2.092,7.59,0.0,29.1,424.0,Yes,Yes,Yes,Yes
2024-01-13 04:00:00,Station-01-Downtown,1.473,7.45,0.41,28.3,464.0,Yes,Yes,Yes,Yes
2024-01-13 04:00:00,Station-02-Industrial,1.484,7.4,0.37,26.6,404.5,Yes,Yes,Yes,Yes
2024-01-13 04:00:00,Station-03-Residential-North,1.631,7.5,0.7,25.6,370.3,Yes,Yes,Yes,Yes
2024-01-13 04:00:00,Station-04-Residential-South,1.68,7.24,0.56,22.6,401.7,Yes,Yes,Yes,Yes
2024-01-13 04:00:00,Station-05-Coastal,1.957,7.37,0.27,30.2,535.6,Yes,Yes,Yes,Yes
2024-01-13 04:00:00,Station-06-Airport,1.889,7.15,0.43,25.1,424.5,Yes,Yes,Yes,Yes
2024-01-13 04:00:00,Station-07-Hospital,1.901,7.2,0.37,22.3,480.0,Yes,Yes,Yes,Yes
2024-01-13 04:00:00,Station-08-University,1.989,7.48,0.66,22.9,501.2,Yes,Yes,Yes,Yes
2024-01-13 04:00:00,Station-09-Mall,2.078,7.18,0.11,23.8,415.6,Yes,Yes,Yes,Yes
2024-01-13 04:00:00,Station-10-Port,2.343,7.6,0.91,30.6,478.6,Yes,Yes,Yes,Yes
2024-01-13 04:00:00,Station-11-Suburb-East,2.284,7.15,0.27,29.0,469.6,Yes,Yes,Yes,Yes
2024-01-13 04:00:00,Station-12-Suburb-West,2.303,7.58,0.37,24.9,474.2,Yes,Yes,Yes,Yes
2024-01-13 05:00:00,Station-01-Downtown,1.545,7.26,0.26,24.0,476.8,Yes,Yes,Yes,Yes
2024-01-13 05:00:00,Station-02-Industrial,1.357,7.41,0.55,24.0,489.8,Yes,Yes,Yes,Yes
2024-01-13 05:00:00,Station-03-Residential-North,1.669,7.24,0.21,28.0,429.9,Yes,Yes,Yes,Yes
2024-01-13 05:00:00,Station-04-Residential-South,1.514,7.46,0.42,22.8,465.5,Yes,Yes,Yes,Yes
2024-01-13 05:00:00,Station-05-Coastal,1.821,7.28,0.36,27.6,532.9,Yes,Yes,Yes,Yes
2024-01-13 05:00:00,Station-06-Airport,1.746,7.35,0.4,28.4,465.9,Yes,Yes,Yes,Yes
2024-01-13 05:00:00,Station-07-Hospital,1.808,7.32,0.02,24.2,434.1,Yes,Yes,Yes,Yes
2024-01-13 05:00:00,Station-08-University,2.312,7.3,0.68,26.8,423.7,Yes,Yes,Yes,Yes
2024-01-13 05:00:00,Station-09-Mall,2.151,7.33,0.0,22.5,468.7,Yes,Yes,Yes,Yes
2024-01-13 05:00:00,Station-10-Port,2.025,7.43,0.62,23.3,482.2,Yes,Yes,Yes,Yes
2024-01-13 05:00:00,Station-11-Suburb-East,2.529,7.25,0.08,25.9,455.1,Yes,Yes,Yes,Yes
