⚠️ File truncated for preview (showing first 0.5MB of 2.5MB)
────────────────────────────────────────────────────────────

customer_id,customer_type,billing_date,billing_period,consumption_gallons,bill_amount_usd,payment_status,rate_per_1000_gal
CUST-00508,Industrial,2024-06-27,2024-06,441198.0,1250.35,Paid,2.8
CUST-00508,Industrial,2024-07-19,2024-07,389860.0,1106.61,Paid,2.8
CUST-00508,Industrial,2024-08-03,2024-08,366977.0,1042.53,Paid,2.8
CUST-00509,Commercial,2024-01-04,2024-01,30404.0,106.21,Paid,3.0
CUST-00509,Commercial,2024-02-10,2024-02,23788.0,86.37,Paid,3.0
CUST-00509,Commercial,2024-03-02,2024-03,23948.0,86.84,Paid,3.0
CUST-00509,Commercial,2024-04-25,2024-04,26885.0,95.66,Pending,3.0
CUST-00509,Commercial,2024-05-15,2024-05,22783.0,83.35,Paid,3.0
CUST-00509,Commercial,2024-06-09,2024-06,35433.0,121.3,Paid,3.0
CUST-00509,Commercial,2024-07-26,2024-07,44566.0,148.7,Paid,3.0
CUST-00509,Commercial,2024-08-21,2024-08,47216.0,156.65,Paid,3.0
CUST-00510,Residential,2024-01-20,2024-01,33276.0,98.19,Paid,2.5
CUST-00510,Residential,2024-02-15,2024-02,10474.0,41.18,Paid,2.5
CUST-00510,Residential,2024-03-23,2024-03,10867.0,42.17,Paid,2.5
CUST-00510,Residential,2024-04-10,2024-04,45565.0,128.91,Paid,2.5
CUST-00510,Residential,2024-05-17,2024-05,11297.0,43.24,Paid,2.5
CUST-00510,Residential,2024-06-03,2024-06,12610.0,46.52,Paid,2.5
CUST-00510,Residential,2024-07-28,2024-07,17388.0,58.47,Paid,2.5
CUST-00510,Residential,2024-08-07,2024-08,4265.0,25.66,Paid,2.5
CUST-00511,Government,2024-01-16,2024-01,43237.0,110.12,Paid,2.2
CUST-00511,Government,2024-02-11,2024-02,46741.0,117.83,Paid,2.2
CUST-00511,Government,2024-03-12,2024-03,43311.0,110.28,Paid,2.2
CUST-00511,Government,2024-04-15,2024-04,39393.0,101.66,Paid,2.2
CUST-00511,Government,2024-05-19,2024-05,39640.0,102.21,Paid,2.2
CUST-00511,Government,2024-06-05,2024-06,11149.0,39.53,Pending,2.2
CUST-00511,Government,2024-07-26,2024-07,45718.0,115.58,Paid,2.2
CUST-00511,Government,2024-08-07,2024-08,48422.0,121.53,Pending,2.2
CUST-00512,Commercial,2024-01-17,2024-01,35967.0,122.9,Paid,3.0
CUST-00512,Commercial,2024-02-06,2024-02,38626.0,130.88,Paid,3.0
CUST-00512,Commercial,2024-03-06,2024-03,38430.0,130.29,Pending,3.0
CUST-00512,Commercial,2024-04-15,2024-04,43006.0,144.02,Paid,3.0
CUST-00512,Commercial,2024-05-21,2024-05,30282.0,105.84,Paid,3.0
CUST-00512,Commercial,2024-06-12,2024-06,58167.0,189.5,Pending,3.0
CUST-00512,Commercial,2024-07-22,2024-07,60975.0,197.93,Paid,3.0
CUST-00512,Commercial,2024-08-05,2024-08,54638.0,178.91,Paid,3.0
CUST-00513,Residential,2024-01-12,2024-01,7224.0,33.06,Paid,2.5
CUST-00513,Residential,2024-02-27,2024-02,6347.0,30.87,Pending,2.5
CUST-00513,Residential,2024-03-24,2024-03,5224.0,28.06,Paid,2.5
CUST-00513,Residential,2024-04-11,2024-04,7002.0,32.5,Paid,2.5
CUST-00513,Residential,2024-05-22,2024-05,7200.0,33.0,Paid,2.5
CUST-00513,Residential,2024-06-17,2024-06,10625.0,41.56,Paid,2.5
CUST-00513,Residential,2024-07-27,2024-07,8584.0,36.46,Paid,2.5
CUST-00513,Residential,2024-08-05,2024-08,3120.0,22.8,Paid,2.5
CUST-00514,Commercial,2024-01-09,2024-01,55789.0,182.37,Paid,3.0
CUST-00514,Commercial,2024-02-05,2024-02,52370.0,172.11,Overdue,3.0
CUST-00514,Commercial,2024-03-07,2024-03,42657.0,142.97,Pending,3.0
CUST-00514,Commercial,2024-04-12,2024-04,51474.0,169.42,Paid,3.0
CUST-00514,Commercial,2024-05-03,2024-05,39294.0,132.88,Pending,3.0
CUST-00514,Commercial,2024-06-28,2024-06,72026.0,231.08,Pending,3.0
CUST-00514,Commercial,2024-07-07,2024-07,86444.0,274.33,Paid,3.0
CUST-00514,Commercial,2024-08-17,2024-08,75569.0,241.71,Paid,3.0
CUST-00515,Industrial,2024-01-15,2024-01,196633.0,565.57,Paid,2.8
CUST-00515,Industrial,2024-02-14,2024-02,228842.0,655.76,Paid,2.8
CUST-00515,Industrial,2024-03-05,2024-03,226389.0,648.89,Paid,2.8
CUST-00515,Industrial,2024-04-18,2024-04,170357.0,492.0,Paid,2.8
CUST-00515,Industrial,2024-05-09,2024-05,193135.0,555.78,Paid,2.8
CUST-00515,Industrial,2024-06-21,2024-06,299549.0,853.74,Paid,2.8
CUST-00515,Industrial,2024-07-06,2024-07,252322.0,721.5,Paid,2.8
CUST-00515,Industrial,2024-08-27,2024-08,294933.0,840.81,Paid,2.8
CUST-00516,Residential,2024-01-13,2024-01,5177.0,27.94,Paid,2.5
CUST-00516,Residential,2024-02-21,2024-02,6982.0,32.46,Paid,2.5
CUST-00516,Residential,2024-03-09,2024-03,5594.0,28.99,Paid,2.5
CUST-00516,Residential,2024-04-14,2024-04,5407.0,28.52,Paid,2.5
CUST-00516,Residential,2024-05-23,2024-05,4994.0,27.49,Paid,2.5
CUST-00516,Residential,2024-06-15,2024-06,8135.0,35.34,Paid,2.5
CUST-00516,Residential,2024-07-23,2024-07,9263.0,38.16,Paid,2.5
CUST-00516,Residential,2024-08-14,2024-08,7330.0,33.33,Paid,2.5
CUST-00517,Commercial,2024-01-27,2024-01,14910.0,59.73,Paid,3.0
CUST-00517,Commercial,2024-02-23,2024-02,17731.0,68.19,Paid,3.0
CUST-00517,Commercial,2024-03-01,2024-03,17069.0,66.21,Paid,3.0
CUST-00517,Commercial,2024-04-25,2024-04,18499.0,70.5,Paid,3.0
CUST-00517,Commercial,2024-05-12,2024-05,17590.0,67.77,Pending,3.0
CUST-00517,Commercial,2024-06-16,2024-06,26156.0,93.47,Paid,3.0
CUST-00517,Commercial,2024-07-26,2024-07,25870.0,92.61,Overdue,3.0
CUST-00517,Commercial,2024-08-04,2024-08,25097.0,90.29,Paid,3.0
CUST-00518,Residential,2024-01-19,2024-01,4425.0,26.06,Paid,2.5
CUST-00518,Residential,2024-02-09,2024-02,4314.0,25.79,Paid,2.5
CUST-00518,Residential,2024-03-17,2024-03,4496.0,26.24,Pending,2.5
CUST-00518,Residential,2024-04-05,2024-04,3380.0,23.45,Paid,2.5
CUST-00518,Residential,2024-05-04,2024-05,16812.0,57.03,Paid,2.5
CUST-00518,Residential,2024-06-14,2024-06,6273.0,30.68,Paid,2.5
CUST-00518,Residential,2024-07-07,2024-07,5104.0,27.76,Paid,2.5
CUST-00518,Residential,2024-08-04,2024-08,5576.0,28.94,Paid,2.5
CUST-00519,Residential,2024-01-17,2024-01,6114.0,30.29,Paid,2.5
CUST-00519,Residential,2024-02-07,2024-02,11290.0,43.22,Paid,2.5
CUST-00519,Residential,2024-03-05,2024-03,12535.0,46.34,Paid,2.5
CUST-00519,Residential,2024-04-28,2024-04,12734.0,46.83,Paid,2.5
CUST-00519,Residential,2024-05-11,2024-05,11497.0,43.74,Paid,2.5
CUST-00519,Residential,2024-06-01,2024-06,15385.0,53.46,Paid,2.5
CUST-00519,Residential,2024-07-13,2024-07,13486.0,48.71,Paid,2.5
CUST-00519,Residential,2024-08-27,2024-08,4601.0,26.5,Paid,2.5
CUST-00520,Residential,2024-01-06,2024-01,10177.0,40.44,Paid,2.5
CUST-00520,Residential,2024-02-27,2024-02,9074.0,37.68,Pending,2.5
CUST-00520,Residential,2024-03-24,2024-03,10917.0,42.29,Paid,2.5
CUST-00520,Residential,2024-04-13,2024-04,9061.0,37.65,Paid,2.5
CUST-00520,Residential,2024-05-09,2024-05,10154.0,40.39,Paid,2.5
CUST-00520,Residential,2024-06-20,2024-06,13039.0,47.6,Paid,2.5
CUST-00520,Residential,2024-07-21,2024-07,13508.0,48.77,Pending,2.5
CUST-00520,Residential,2024-08-02,2024-08,16991.0,57.48,Paid,2.5
CUST-00521,Residential,2024-01-26,2024-01,52039.0,145.1,Paid,2.5
CUST-00521,Residential,2024-02-17,2024-02,13316.0,48.29,Paid,2.5
CUST-00521,Residential,2024-03-20,2024-03,4408.0,26.02,Paid,2.5
CUST-00521,Residential,2024-04-13,2024-04,12644.0,46.61,Paid,2.5
CUST-00521,Residential,2024-05-26,2024-05,13903.0,49.76,Overdue,2.5
CUST-00521,Residential,2024-06-13,2024-06,47020.0,132.55,Pending,2.5
CUST-00521,Residential,2024-07-23,2024-07,19248.0,63.12,Paid,2.5
CUST-00521,Residential,2024-08-04,2024-08,17600.0,59.0,Paid,2.5
CUST-00522,Residential,2024-01-25,2024-01,3712.0,24.28,Paid,2.5
CUST-00522,Residential,2024-02-01,2024-02,3963.0,24.91,Paid,2.5
CUST-00522,Residential,2024-03-19,2024-03,3531.0,23.83,Paid,2.5
CUST-00522,Residential,2024-04-14,2024-04,4720.0,26.8,Paid,2.5
CUST-00522,Residential,2024-05-18,2024-05,3296.0,23.24,Paid,2.5
CUST-00522,Residential,2024-06-10,2024-06,5558.0,28.9,Paid,2.5
CUST-00522,Residential,2024-07-25,2024-07,5170.0,27.92,Paid,2.5
CUST-00522,Residential,2024-08-15,2024-08,5259.0,28.15,Pending,2.5
CUST-00523,Residential,2024-01-26,2024-01,4926.0,27.31,Paid,2.5
CUST-00523,Residential,2024-02-21,2024-02,6058.0,30.14,Paid,2.5
CUST-00523,Residential,2024-03-24,2024-03,6071.0,30.18,Paid,2.5
CUST-00523,Residential,2024-04-18,2024-04,5179.0,27.95,Paid,2.5
CUST-00523,Residential,2024-05-25,2024-05,5639.0,29.1,Paid,2.5
CUST-00523,Residential,2024-06-12,2024-06,9964.0,39.91,Paid,2.5
CUST-00523,Residential,2024-07-18,2024-07,8039.0,35.1,Pending,2.5
CUST-00523,Residential,2024-08-16,2024-08,9115.0,37.79,Paid,2.5
CUST-00524,Commercial,2024-01-12,2024-01,18184.0,69.55,Pending,3.0
CUST-00524,Commercial,2024-02-07,2024-02,20327.0,75.98,Pending,3.0
CUST-00524,Commercial,2024-03-28,2024-03,19542.0,73.63,Paid,3.0
CUST-00524,Commercial,2024-04-25,2024-04,18401.0,70.2,Paid,3.0
CUST-00524,Commercial,2024-05-10,2024-05,15534.0,61.6,Paid,3.0
CUST-00524,Commercial,2024-06-12,2024-06,21639.0,79.92,Paid,3.0
CUST-00524,Commercial,2024-07-06,2024-07,19264.0,72.79,Paid,3.0
CUST-00524,Commercial,2024-08-09,2024-08,22476.0,82.43,Paid,3.0
CUST-00525,Commercial,2024-01-14,2024-01,36251.0,123.75,Paid,3.0
CUST-00525,Commercial,2024-02-27,2024-02,34375.0,118.12,Paid,3.0
CUST-00525,Commercial,2024-03-16,2024-03,38866.0,131.6,Paid,3.0
CUST-00525,Commercial,2024-04-27,2024-04,32571.0,112.71,Paid,3.0
CUST-00525,Commercial,2024-05-10,2024-05,35355.0,121.06,Paid,3.0
CUST-00525,Commercial,2024-06-05,2024-06,55107.0,180.32,Paid,3.0
CUST-00525,Commercial,2024-07-01,2024-07,53503.0,175.51,Pending,3.0
CUST-00525,Commercial,2024-08-11,2024-08,59574.0,193.72,Pending,3.0
CUST-00526,Residential,2024-01-07,2024-01,11503.0,43.76,Paid,2.5
CUST-00526,Residential,2024-02-15,2024-02,9897.0,39.74,Paid,2.5
CUST-00526,Residential,2024-03-03,2024-03,10853.0,42.13,Paid,2.5
CUST-00526,Residential,2024-04-08,2024-04,11209.0,43.02,Paid,2.5
CUST-00526,Residential,2024-05-08,2024-05,11052.0,42.63,Paid,2.5
CUST-00526,Residential,2024-06-01,2024-06,14074.0,50.18,Pending,2.5
CUST-00526,Residential,2024-07-16,2024-07,17790.0,59.48,Paid,2.5
CUST-00526,Residential,2024-08-26,2024-08,15648.0,54.12,Paid,2.5
CUST-00527,Residential,2024-01-21,2024-01,10190.0,40.47,Paid,2.5
CUST-00527,Residential,2024-02-16,2024-02,4412.0,26.03,Paid,2.5
CUST-00527,Residential,2024-03-24,2024-03,9604.0,39.01,Overdue,2.5
CUST-00527,Residential,2024-04-03,2024-04,12628.0,46.57,Overdue,2.5
CUST-00527,Residential,2024-05-03,2024-05,10195.0,40.49,Paid,2.5
CUST-00527,Residential,2024-06-06,2024-06,13386.0,48.47,Paid,2.5
CUST-00527,Residential,2024-07-28,2024-07,13136.0,47.84,Paid,2.5
CUST-00527,Residential,2024-08-16,2024-08,19900.0,64.75,Paid,2.5
CUST-00528,Commercial,2024-01-10,2024-01,48054.0,159.16,Overdue,3.0
CUST-00528,Commercial,2024-02-04,2024-02,50954.0,167.86,Pending,3.0
CUST-00528,Commercial,2024-03-10,2024-03,48401.0,160.2,Pending,3.0
CUST-00528,Commercial,2024-04-21,2024-04,47368.0,157.1,Paid,3.0
CUST-00528,Commercial,2024-05-14,2024-05,42639.0,142.92,Paid,3.0
CUST-00528,Commercial,2024-06-08,2024-06,60386.0,196.16,Paid,3.0
CUST-00528,Commercial,2024-07-02,2024-07,52505.0,172.51,Paid,3.0
CUST-00528,Commercial,2024-08-17,2024-08,57281.0,186.84,Paid,3.0
CUST-00529,Residential,2024-01-22,2024-01,5810.0,29.53,Paid,2.5
CUST-00529,Residential,2024-02-13,2024-02,6421.0,31.05,Paid,2.5
CUST-00529,Residential,2024-03-22,2024-03,7083.0,32.71,Paid,2.5
CUST-00529,Residential,2024-04-16,2024-04,5908.0,29.77,Paid,2.5
CUST-00529,Residential,2024-05-24,2024-05,7173.0,32.93,Paid,2.5
CUST-00529,Residential,2024-06-19,2024-06,3366.0,23.41,Paid,2.5
CUST-00529,Residential,2024-07-20,2024-07,12644.0,46.61,Paid,2.5
CUST-00529,Residential,2024-08-12,2024-08,10922.0,42.31,Pending,2.5
CUST-00530,Residential,2024-01-11,2024-01,5565.0,28.91,Paid,2.5
CUST-00530,Residential,2024-02-18,2024-02,5817.0,29.54,Paid,2.5
CUST-00530,Residential,2024-03-22,2024-03,6034.0,30.09,Paid,2.5
CUST-00530,Residential,2024-04-01,2024-04,6929.0,32.32,Paid,2.5
CUST-00530,Residential,2024-05-20,2024-05,5407.0,28.52,Paid,2.5
CUST-00530,Residential,2024-06-04,2024-06,11438.0,43.6,Paid,2.5
CUST-00530,Residential,2024-07-13,2024-07,11863.0,44.66,Paid,2.5
CUST-00530,Residential,2024-08-21,2024-08,8069.0,35.17,Paid,2.5
CUST-00531,Commercial,2024-01-24,2024-01,42756.0,143.27,Paid,3.0
CUST-00531,Commercial,2024-02-26,2024-02,45434.0,151.3,Paid,3.0
CUST-00531,Commercial,2024-03-15,2024-03,45390.0,151.17,Paid,3.0
CUST-00531,Commercial,2024-04-10,2024-04,41357.0,139.07,Paid,3.0
CUST-00531,Commercial,2024-05-01,2024-05,39389.0,133.17,Paid,3.0
CUST-00531,Commercial,2024-06-21,2024-06,68161.0,219.48,Paid,3.0
CUST-00531,Commercial,2024-07-11,2024-07,62724.0,203.17,Paid,3.0
CUST-00531,Commercial,2024-08-02,2024-08,60003.0,195.01,Paid,3.0
CUST-00532,Industrial,2024-01-22,2024-01,288954.0,824.07,Paid,2.8
CUST-00532,Industrial,2024-02-17,2024-02,224592.0,643.86,Paid,2.8
CUST-00532,Industrial,2024-03-14,2024-03,289535.0,825.7,Paid,2.8
CUST-00532,Industrial,2024-04-13,2024-04,261807.0,748.06,Paid,2.8
CUST-00532,Industrial,2024-05-09,2024-05,212266.0,609.34,Paid,2.8
CUST-00532,Industrial,2024-06-17,2024-06,349914.0,994.76,Paid,2.8
CUST-00532,Industrial,2024-07-18,2024-07,380261.0,1079.73,Paid,2.8
CUST-00532,Industrial,2024-08-04,2024-08,330581.0,940.63,Paid,2.8
CUST-00533,Residential,2024-01-02,2024-01,4124.0,25.31,Overdue,2.5
CUST-00533,Residential,2024-02-14,2024-02,4991.0,27.48,Paid,2.5
CUST-00533,Residential,2024-03-28,2024-03,1939.0,19.85,Paid,2.5
CUST-00533,Residential,2024-04-17,2024-04,4099.0,25.25,Paid,2.5
CUST-00533,Residential,2024-05-18,2024-05,3422.0,23.56,Paid,2.5
CUST-00533,Residential,2024-06-13,2024-06,5173.0,27.93,Paid,2.5
CUST-00533,Residential,2024-07-12,2024-07,5841.0,29.6,Paid,2.5
CUST-00533,Residential,2024-08-18,2024-08,6873.0,32.18,Paid,2.5
CUST-00534,Commercial,2024-01-07,2024-01,44086.0,147.26,Paid,3.0
CUST-00534,Commercial,2024-02-28,2024-02,40737.0,137.21,Paid,3.0
CUST-00534,Commercial,2024-03-23,2024-03,54930.0,179.79,Paid,3.0
CUST-00534,Commercial,2024-04-15,2024-04,55049.0,180.15,Paid,3.0
CUST-00534,Commercial,2024-05-27,2024-05,53171.0,174.51,Paid,3.0
CUST-00534,Commercial,2024-06-01,2024-06,59775.0,194.32,Paid,3.0
CUST-00534,Commercial,2024-07-14,2024-07,67228.0,216.68,Paid,3.0
CUST-00534,Commercial,2024-08-18,2024-08,67443.0,217.33,Paid,3.0
CUST-00535,Residential,2024-01-19,2024-01,2593.0,21.48,Paid,2.5
CUST-00535,Residential,2024-02-17,2024-02,6584.0,31.46,Paid,2.5
CUST-00535,Residential,2024-03-16,2024-03,7049.0,32.62,Paid,2.5
CUST-00535,Residential,2024-04-15,2024-04,6150.0,30.37,Paid,2.5
CUST-00535,Residential,2024-05-15,2024-05,6171.0,30.43,Paid,2.5
CUST-00535,Residential,2024-06-09,2024-06,10368.0,40.92,Paid,2.5
CUST-00535,Residential,2024-07-18,2024-07,9513.0,38.78,Paid,2.5
CUST-00535,Residential,2024-08-23,2024-08,8914.0,37.29,Pending,2.5
CUST-00536,Residential,2024-01-17,2024-01,3020.0,22.55,Paid,2.5
CUST-00536,Residential,2024-02-16,2024-02,2786.0,21.97,Paid,2.5
CUST-00536,Residential,2024-03-25,2024-03,3406.0,23.52,Paid,2.5
CUST-00536,Residential,2024-04-05,2024-04,698.0,16.75,Paid,2.5
CUST-00536,Residential,2024-05-14,2024-05,3414.0,23.54,Paid,2.5
CUST-00536,Residential,2024-06-16,2024-06,3706.0,24.26,Paid,2.5
CUST-00536,Residential,2024-07-16,2024-07,4014.0,25.03,Paid,2.5
CUST-00536,Residential,2024-08-27,2024-08,3813.0,24.53,Paid,2.5
CUST-00537,Residential,2024-01-24,2024-01,13548.0,48.87,Paid,2.5
CUST-00537,Residential,2024-02-24,2024-02,10233.0,40.58,Pending,2.5
CUST-00537,Residential,2024-03-22,2024-03,13935.0,49.84,Paid,2.5
CUST-00537,Residential,2024-04-13,2024-04,10242.0,40.61,Paid,2.5
CUST-00537,Residential,2024-05-27,2024-05,13708.0,49.27,Paid,2.5
CUST-00537,Residential,2024-06-05,2024-06,14354.0,50.89,Paid,2.5
CUST-00537,Residential,2024-07-23,2024-07,16333.0,55.83,Paid,2.5
CUST-00537,Residential,2024-08-20,2024-08,17204.0,58.01,Pending,2.5
CUST-00538,Commercial,2024-01-17,2024-01,37079.0,126.24,Paid,3.0
CUST-00538,Commercial,2024-02-22,2024-02,41453.0,139.36,Paid,3.0
CUST-00538,Commercial,2024-03-17,2024-03,36399.0,124.2,Paid,3.0
CUST-00538,Commercial,2024-04-03,2024-04,39469.0,133.41,Paid,3.0
CUST-00538,Commercial,2024-05-04,2024-05,32275.0,111.82,Paid,3.0
CUST-00538,Commercial,2024-06-27,2024-06,64752.0,209.26,Paid,3.0
CUST-00538,Commercial,2024-07-18,2024-07,50218.0,165.65,Paid,3.0
CUST-00538,Commercial,2024-08-17,2024-08,55944.0,182.83,Paid,3.0
CUST-00539,Residential,2024-01-24,2024-01,6875.0,32.19,Pending,2.5
CUST-00539,Residential,2024-02-20,2024-02,6307.0,30.77,Paid,2.5
CUST-00539,Residential,2024-03-23,2024-03,7009.0,32.52,Paid,2.5
CUST-00539,Residential,2024-04-21,2024-04,8365.0,35.91,Paid,2.5
CUST-00539,Residential,2024-05-24,2024-05,8591.0,36.48,Paid,2.5
CUST-00539,Residential,2024-06-06,2024-06,10882.0,42.21,Paid,2.5
CUST-00539,Residential,2024-07-25,2024-07,9679.0,39.2,Paid,2.5
CUST-00539,Residential,2024-08-18,2024-08,10026.0,40.06,Paid,2.5
CUST-00540,Residential,2024-01-20,2024-01,13453.0,48.63,Paid,2.5
CUST-00540,Residential,2024-02-21,2024-02,10871.0,42.18,Paid,2.5
CUST-00540,Residential,2024-03-07,2024-03,11681.0,44.2,Paid,2.5
CUST-00540,Residential,2024-04-09,2024-04,10083.0,40.21,Paid,2.5
CUST-00540,Residential,2024-05-01,2024-05,10929.0,42.32,Paid,2.5
CUST-00540,Residential,2024-06-19,2024-06,16872.0,57.18,Pending,2.5
CUST-00540,Residential,2024-07-19,2024-07,13333.0,48.33,Paid,2.5
CUST-00540,Residential,2024-08-26,2024-08,15551.0,53.88,Paid,2.5
CUST-00541,Residential,2024-01-19,2024-01,6015.0,30.04,Paid,2.5
CUST-00541,Residential,2024-02-19,2024-02,5211.0,28.03,Paid,2.5
CUST-00541,Residential,2024-03-22,2024-03,4831.0,27.08,Paid,2.5
CUST-00541,Residential,2024-04-11,2024-04,4548.0,26.37,Paid,2.5
CUST-00541,Residential,2024-05-07,2024-05,5231.0,28.08,Paid,2.5
CUST-00541,Residential,2024-06-12,2024-06,8327.0,35.82,Pending,2.5
CUST-00541,Residential,2024-07-05,2024-07,8187.0,35.47,Paid,2.5
CUST-00541,Residential,2024-08-28,2024-08,7828.0,34.57,Pending,2.5
CUST-00542,Residential,2024-01-23,2024-01,5906.0,29.76,Overdue,2.5
CUST-00542,Residential,2024-02-15,2024-02,6420.0,31.05,Pending,2.5
CUST-00542,Residential,2024-03-10,2024-03,7272.0,33.18,Paid,2.5
CUST-00542,Residential,2024-04-03,2024-04,6481.0,31.2,Paid,2.5
CUST-00542,Residential,2024-05-26,2024-05,5769.0,29.42,Paid,2.5
CUST-00542,Residential,2024-06-12,2024-06,8061.0,35.15,Paid,2.5
CUST-00542,Residential,2024-07-11,2024-07,6925.0,32.31,Paid,2.5
CUST-00542,Residential,2024-08-23,2024-08,10614.0,41.53,Paid,2.5
CUST-00543,Residential,2024-01-09,2024-01,7557.0,33.89,Pending,2.5
CUST-00543,Residential,2024-02-04,2024-02,6964.0,32.41,Paid,2.5
CUST-00543,Residential,2024-03-14,2024-03,9604.0,39.01,Paid,2.5
CUST-00543,Residential,2024-04-24,2024-04,9431.0,38.58,Paid,2.5
CUST-00543,Residential,2024-05-03,2024-05,8704.0,36.76,Paid,2.5
CUST-00543,Residential,2024-06-23,2024-06,12901.0,47.25,Paid,2.5
CUST-00543,Residential,2024-07-08,2024-07,11057.0,42.64,Paid,2.5
CUST-00543,Residential,2024-08-21,2024-08,11306.0,43.27,Paid,2.5
CUST-00544,Residential,2024-01-25,2024-01,9529.0,38.82,Paid,2.5
CUST-00544,Residential,2024-02-15,2024-02,8219.0,35.55,Paid,2.5
CUST-00544,Residential,2024-03-05,2024-03,8756.0,36.89,Paid,2.5
CUST-00544,Residential,2024-04-16,2024-04,9654.0,39.13,Pending,2.5
CUST-00544,Residential,2024-05-10,2024-05,8418.0,36.04,Paid,2.5
CUST-00544,Residential,2024-06-18,2024-06,13033.0,47.58,Paid,2.5
CUST-00544,Residential,2024-07-10,2024-07,12318.0,45.8,Paid,2.5
CUST-00544,Residential,2024-08-24,2024-08,10140.0,40.35,Paid,2.5
CUST-00545,Industrial,2024-01-12,2024-01,284143.0,810.6,Paid,2.8
CUST-00545,Industrial,2024-02-15,2024-02,251927.0,720.4,Paid,2.8
CUST-00545,Industrial,2024-03-19,2024-03,280260.0,799.73,Paid,2.8
CUST-00545,Industrial,2024-04-16,2024-04,253953.0,726.07,Paid,2.8
CUST-00545,Industrial,2024-05-25,2024-05,199636.0,573.98,Paid,2.8
CUST-00545,Industrial,2024-06-28,2024-06,343162.0,975.85,Paid,2.8
CUST-00545,Industrial,2024-07-15,2024-07,392457.0,1113.88,Paid,2.8
CUST-00545,Industrial,2024-08-19,2024-08,414323.0,1175.1,Paid,2.8
CUST-00546,Residential,2024-01-04,2024-01,4703.0,26.76,Paid,2.5
CUST-00546,Residential,2024-02-10,2024-02,10519.0,41.3,Paid,2.5
CUST-00546,Residential,2024-03-03,2024-03,10874.0,42.18,Paid,2.5
CUST-00546,Residential,2024-04-04,2024-04,10115.0,40.29,Paid,2.5
CUST-00546,Residential,2024-05-27,2024-05,11203.0,43.01,Paid,2.5
CUST-00546,Residential,2024-06-05,2024-06,14430.0,51.08,Paid,2.5
CUST-00546,Residential,2024-07-12,2024-07,12089.0,45.22,Paid,2.5
CUST-00546,Residential,2024-08-16,2024-08,13190.0,47.97,Paid,2.5
CUST-00547,Commercial,2024-01-16,2024-01,28500.0,100.5,Paid,3.0
CUST-00547,Commercial,2024-02-25,2024-02,34452.0,118.36,Paid,3.0
CUST-00547,Commercial,2024-03-04,2024-03,28728.0,101.18,Paid,3.0
CUST-00547,Commercial,2024-04-27,2024-04,28108.0,99.32,Paid,3.0
CUST-00547,Commercial,2024-05-10,2024-05,25975.0,92.92,Paid,3.0
CUST-00547,Commercial,2024-06-21,2024-06,46956.0,155.87,Paid,3.0
CUST-00547,Commercial,2024-07-20,2024-07,39053.0,132.16,Pending,3.0
CUST-00547,Commercial,2024-08-19,2024-08,42740.0,143.22,Paid,3.0
CUST-00548,Residential,2024-01-17,2024-01,10121.0,40.3,Pending,2.5
CUST-00548,Residential,2024-02-08,2024-02,10485.0,41.21,Pending,2.5
CUST-00548,Residential,2024-03-08,2024-03,5780.0,29.45,Paid,2.5
CUST-00548,Residential,2024-04-15,2024-04,10855.0,42.14,Paid,2.5
CUST-00548,Residential,2024-05-02,2024-05,9198.0,38.0,Paid,2.5
CUST-00548,Residential,2024-06-11,2024-06,14615.0,51.54,Overdue,2.5
CUST-00548,Residential,2024-07-25,2024-07,13730.0,49.32,Overdue,2.5
CUST-00548,Residential,2024-08-15,2024-08,9476.0,38.69,Overdue,2.5
CUST-00549,Commercial,2024-01-10,2024-01,27175.0,96.53,Paid,3.0
CUST-00549,Commercial,2024-02-22,2024-02,28342.0,100.03,Paid,3.0
CUST-00549,Commercial,2024-03-24,2024-03,9180.0,42.54,Paid,3.0
CUST-00549,Commercial,2024-04-14,2024-04,33125.0,114.38,Paid,3.0
CUST-00549,Commercial,2024-05-22,2024-05,34792.0,119.37,Paid,3.0
CUST-00549,Commercial,2024-06-05,2024-06,46082.0,153.25,Paid,3.0
CUST-00549,Commercial,2024-07-15,2024-07,49103.0,162.31,Overdue,3.0
CUST-00549,Commercial,2024-08-24,2024-08,44207.0,147.62,Paid,3.0
CUST-00550,Industrial,2024-01-12,2024-01,164761.0,476.33,Paid,2.8
CUST-00550,Industrial,2024-02-17,2024-02,190463.0,548.3,Paid,2.8
CUST-00550,Industrial,2024-03-13,2024-03,172637.0,498.38,Paid,2.8
CUST-00550,Industrial,2024-04-25,2024-04,184270.0,530.96,Paid,2.8
CUST-00550,Industrial,2024-05-06,2024-05,206285.0,592.6,Paid,2.8
CUST-00550,Industrial,2024-06-28,2024-06,244057.0,698.36,Paid,2.8
CUST-00550,Industrial,2024-07-08,2024-07,339947.0,966.85,Paid,2.8
CUST-00550,Industrial,2024-08-07,2024-08,252030.0,720.68,Paid,2.8
CUST-00551,Residential,2024-01-18,2024-01,6804.0,32.01,Paid,2.5
CUST-00551,Residential,2024-02-02,2024-02,8127.0,35.32,Paid,2.5
CUST-00551,Residential,2024-03-16,2024-03,7086.0,32.72,Pending,2.5
CUST-00551,Residential,2024-04-12,2024-04,6319.0,30.8,Paid,2.5
CUST-00551,Residential,2024-05-12,2024-05,7955.0,34.89,Paid,2.5
