⚠️ File truncated for preview (showing first 0.5MB of 3.0MB)
────────────────────────────────────────────────────────────

timestamp,zone,flow_rate_gpm,pressure_psi,billed_consumption_gpm,nrw_gpm,nrw_percent,pressure_compliant
2024-01-18 03:00:00,Zone-C-South,332.4,60.3,199.4,133.0,40.0,Yes
2024-01-18 03:00:00,Zone-D-East,370.3,53.5,208.3,162.0,43.75,Yes
2024-01-18 03:00:00,Zone-E-West,380.8,55.0,214.2,166.6,43.75,Yes
2024-01-18 03:00:00,Zone-F-Industrial,438.2,53.5,246.5,191.7,43.75,Yes
2024-01-18 03:00:00,Zone-G-Coastal,517.6,58.0,336.4,181.2,35.0,Yes
2024-01-18 03:00:00,Zone-H-Hills,534.2,40.1,470.1,64.1,12.0,Yes
2024-01-18 04:00:00,Zone-A-Downtown,269.6,78.0,151.7,118.0,43.75,Yes
2024-01-18 04:00:00,Zone-B-North,285.4,68.0,160.6,124.9,43.75,Yes
2024-01-18 04:00:00,Zone-C-South,359.0,56.8,215.4,143.6,40.0,Yes
2024-01-18 04:00:00,Zone-D-East,326.9,62.6,183.9,143.0,43.75,Yes
2024-01-18 04:00:00,Zone-E-West,380.8,63.2,214.2,166.6,43.75,Yes
2024-01-18 04:00:00,Zone-F-Industrial,458.4,54.5,257.8,200.5,43.75,Yes
2024-01-18 04:00:00,Zone-G-Coastal,488.5,58.6,317.5,171.0,35.0,Yes
2024-01-18 04:00:00,Zone-H-Hills,514.5,47.3,452.8,61.7,12.0,Yes
2024-01-18 05:00:00,Zone-A-Downtown,228.2,76.6,128.4,99.8,43.75,Yes
2024-01-18 05:00:00,Zone-B-North,283.3,65.7,159.4,124.0,43.75,Yes
2024-01-18 05:00:00,Zone-C-South,316.8,60.7,190.1,126.7,40.0,Yes
2024-01-18 05:00:00,Zone-D-East,317.3,59.0,178.5,138.8,43.75,Yes
2024-01-18 05:00:00,Zone-E-West,367.3,65.2,206.6,160.7,43.75,Yes
2024-01-18 05:00:00,Zone-F-Industrial,450.8,61.4,253.6,197.2,43.75,Yes
2024-01-18 05:00:00,Zone-G-Coastal,488.5,68.6,317.6,171.0,35.0,Yes
2024-01-18 05:00:00,Zone-H-Hills,542.8,48.6,477.7,65.1,12.0,Yes
2024-01-18 06:00:00,Zone-A-Downtown,892.3,62.2,717.0,175.3,19.64,Yes
2024-01-18 06:00:00,Zone-B-North,931.4,41.3,748.4,182.9,19.64,Yes
2024-01-18 06:00:00,Zone-C-South,1169.2,46.6,701.5,467.7,40.0,Yes
2024-01-18 06:00:00,Zone-D-East,1231.7,44.0,989.8,241.9,19.64,Yes
2024-01-18 06:00:00,Zone-E-West,1352.3,37.8,1086.7,265.6,19.64,No
2024-01-18 06:00:00,Zone-F-Industrial,1516.8,43.0,1218.8,297.9,19.64,Yes
2024-01-18 06:00:00,Zone-G-Coastal,1682.8,51.3,1093.8,589.0,35.0,Yes
2024-01-18 06:00:00,Zone-H-Hills,1871.8,36.1,1647.1,224.6,12.0,No
2024-01-18 07:00:00,Zone-A-Downtown,823.1,67.5,661.4,161.7,19.64,Yes
2024-01-18 07:00:00,Zone-B-North,1002.1,48.8,805.2,196.8,19.64,Yes
2024-01-18 07:00:00,Zone-C-South,1076.0,47.4,645.6,430.4,40.0,Yes
2024-01-18 07:00:00,Zone-D-East,1191.4,52.8,957.4,234.0,19.64,Yes
2024-01-18 07:00:00,Zone-E-West,1523.7,30.4,1224.4,299.3,19.64,No
2024-01-18 07:00:00,Zone-F-Industrial,1504.5,47.6,1208.9,295.5,19.64,Yes
2024-01-18 07:00:00,Zone-G-Coastal,1753.8,43.9,1140.0,613.8,35.0,Yes
2024-01-18 07:00:00,Zone-H-Hills,1756.2,38.4,1545.5,210.7,12.0,No
2024-01-18 08:00:00,Zone-A-Downtown,780.4,69.4,627.1,153.3,19.64,Yes
2024-01-18 08:00:00,Zone-B-North,938.7,47.4,754.3,184.4,19.64,Yes
2024-01-18 08:00:00,Zone-C-South,1054.0,45.1,632.4,421.6,40.0,Yes
2024-01-18 08:00:00,Zone-D-East,1314.9,46.0,1056.6,258.3,19.64,Yes
2024-01-18 08:00:00,Zone-E-West,1441.2,37.7,1158.1,283.1,19.64,No
2024-01-18 08:00:00,Zone-F-Industrial,1479.2,48.0,1188.6,290.5,19.64,Yes
2024-01-18 08:00:00,Zone-G-Coastal,1671.8,44.7,1086.6,585.1,35.0,Yes
2024-01-18 08:00:00,Zone-H-Hills,1863.0,39.8,1639.5,223.6,12.0,No
2024-01-18 09:00:00,Zone-A-Downtown,849.9,68.7,682.9,166.9,19.64,Yes
2024-01-18 09:00:00,Zone-B-North,919.9,53.4,739.2,180.7,19.64,Yes
2024-01-18 09:00:00,Zone-C-South,1149.7,46.4,689.8,459.9,40.0,Yes
2024-01-18 09:00:00,Zone-D-East,1185.0,47.9,952.2,232.8,19.64,Yes
2024-01-18 09:00:00,Zone-E-West,1541.4,51.9,1238.6,302.8,19.64,Yes
2024-01-18 09:00:00,Zone-F-Industrial,1608.5,44.2,1292.6,316.0,19.64,Yes
2024-01-18 09:00:00,Zone-G-Coastal,1719.2,45.8,1117.5,601.7,35.0,Yes
2024-01-18 09:00:00,Zone-H-Hills,1922.3,35.6,1691.6,230.7,12.0,No
2024-01-18 10:00:00,Zone-A-Downtown,654.3,75.1,490.7,163.6,25.0,Yes
2024-01-18 10:00:00,Zone-B-North,714.1,56.1,535.5,178.5,25.0,Yes
2024-01-18 10:00:00,Zone-C-South,858.3,54.9,515.0,343.3,40.0,Yes
2024-01-18 10:00:00,Zone-D-East,902.1,61.1,676.6,225.5,25.0,Yes
2024-01-18 10:00:00,Zone-E-West,950.8,53.2,713.1,237.7,25.0,Yes
2024-01-18 10:00:00,Zone-F-Industrial,1167.2,59.7,875.4,291.8,25.0,Yes
2024-01-18 10:00:00,Zone-G-Coastal,1152.9,55.4,749.4,403.5,35.0,Yes
2024-01-18 10:00:00,Zone-H-Hills,1273.3,48.0,1120.5,152.8,12.0,Yes
2024-01-18 11:00:00,Zone-A-Downtown,628.4,75.0,471.3,157.1,25.0,Yes
2024-01-18 11:00:00,Zone-B-North,656.4,48.3,492.3,164.1,25.0,Yes
2024-01-18 11:00:00,Zone-C-South,779.5,57.1,467.7,311.8,40.0,Yes
2024-01-18 11:00:00,Zone-D-East,850.9,60.2,638.1,212.7,25.0,Yes
2024-01-18 11:00:00,Zone-E-West,1005.5,47.1,754.1,251.4,25.0,Yes
2024-01-18 11:00:00,Zone-F-Industrial,1120.2,46.5,840.1,280.0,25.0,Yes
2024-01-18 11:00:00,Zone-G-Coastal,1104.6,46.8,718.0,386.6,35.0,Yes
2024-01-18 11:00:00,Zone-H-Hills,1260.8,47.0,1109.5,151.3,12.0,Yes
2024-01-18 12:00:00,Zone-A-Downtown,597.2,80.3,447.9,149.3,25.0,No
2024-01-18 12:00:00,Zone-B-North,728.0,50.9,546.0,182.0,25.0,Yes
2024-01-18 12:00:00,Zone-C-South,805.4,50.7,483.2,322.2,40.0,Yes
2024-01-18 12:00:00,Zone-D-East,781.0,54.1,585.8,195.3,25.0,Yes
2024-01-18 12:00:00,Zone-E-West,1080.8,60.1,810.6,270.2,25.0,Yes
2024-01-18 12:00:00,Zone-F-Industrial,1040.2,57.0,780.1,260.0,25.0,Yes
2024-01-18 12:00:00,Zone-G-Coastal,1248.2,51.6,811.3,436.9,35.0,Yes
2024-01-18 12:00:00,Zone-H-Hills,1288.9,40.7,1134.2,154.7,12.0,Yes
2024-01-18 13:00:00,Zone-A-Downtown,569.6,68.2,427.2,142.4,25.0,Yes
2024-01-18 13:00:00,Zone-B-North,673.2,52.5,504.9,168.3,25.0,Yes
2024-01-18 13:00:00,Zone-C-South,779.2,60.8,467.5,311.7,40.0,Yes
2024-01-18 13:00:00,Zone-D-East,906.3,55.6,679.7,226.6,25.0,Yes
2024-01-18 13:00:00,Zone-E-West,879.0,68.3,659.3,219.8,25.0,Yes
2024-01-18 13:00:00,Zone-F-Industrial,1104.3,50.2,828.2,276.1,25.0,Yes
2024-01-18 13:00:00,Zone-G-Coastal,1117.3,56.7,726.3,391.1,35.0,Yes
2024-01-18 13:00:00,Zone-H-Hills,1301.5,32.7,1145.4,156.2,12.0,No
2024-01-18 14:00:00,Zone-A-Downtown,569.3,76.5,427.0,142.3,25.0,Yes
2024-01-18 14:00:00,Zone-B-North,615.9,50.0,461.9,154.0,25.0,Yes
2024-01-18 14:00:00,Zone-C-South,787.3,54.3,472.4,314.9,40.0,Yes
2024-01-18 14:00:00,Zone-D-East,847.1,54.7,635.3,211.8,25.0,Yes
2024-01-18 14:00:00,Zone-E-West,1075.8,54.6,806.8,268.9,25.0,Yes
2024-01-18 14:00:00,Zone-F-Industrial,1052.3,45.0,789.3,263.1,25.0,Yes
2024-01-18 14:00:00,Zone-G-Coastal,1126.4,57.6,732.2,394.2,35.0,Yes
2024-01-18 14:00:00,Zone-H-Hills,1255.4,43.4,1104.8,150.6,12.0,Yes
2024-01-18 15:00:00,Zone-A-Downtown,576.7,76.2,432.5,144.2,25.0,Yes
2024-01-18 15:00:00,Zone-B-North,708.4,53.3,531.3,177.1,25.0,Yes
2024-01-18 15:00:00,Zone-C-South,752.8,60.8,451.7,301.1,40.0,Yes
2024-01-18 15:00:00,Zone-D-East,905.1,52.7,678.8,226.3,25.0,Yes
2024-01-18 15:00:00,Zone-E-West,1046.1,59.1,784.6,261.5,25.0,Yes
2024-01-18 15:00:00,Zone-F-Industrial,1109.9,58.2,832.4,277.5,25.0,Yes
2024-01-18 15:00:00,Zone-G-Coastal,1124.0,50.8,730.6,393.4,35.0,Yes
2024-01-18 15:00:00,Zone-H-Hills,1337.6,40.2,1177.1,160.5,12.0,Yes
2024-01-18 16:00:00,Zone-A-Downtown,601.9,80.3,451.4,150.5,25.0,No
2024-01-18 16:00:00,Zone-B-North,712.2,60.8,534.2,178.1,25.0,Yes
2024-01-18 16:00:00,Zone-C-South,778.6,55.2,467.1,311.4,40.0,Yes
2024-01-18 16:00:00,Zone-D-East,864.6,59.7,648.4,216.1,25.0,Yes
2024-01-18 16:00:00,Zone-E-West,1026.4,57.7,769.8,256.6,25.0,Yes
2024-01-18 16:00:00,Zone-F-Industrial,1110.0,53.3,832.5,277.5,25.0,Yes
2024-01-18 16:00:00,Zone-G-Coastal,1207.2,57.1,784.7,422.5,35.0,Yes
2024-01-18 16:00:00,Zone-H-Hills,1278.2,35.8,1124.8,153.4,12.0,No
2024-01-18 17:00:00,Zone-A-Downtown,566.8,75.5,425.1,141.7,25.0,Yes
2024-01-18 17:00:00,Zone-B-North,507.8,51.7,380.8,126.9,25.0,Yes
2024-01-18 17:00:00,Zone-C-South,903.4,49.3,542.0,361.4,40.0,Yes
2024-01-18 17:00:00,Zone-D-East,846.3,51.9,634.7,211.6,25.0,Yes
2024-01-18 17:00:00,Zone-E-West,994.9,52.6,746.2,248.7,25.0,Yes
2024-01-18 17:00:00,Zone-F-Industrial,1147.8,60.7,860.9,287.0,25.0,Yes
2024-01-18 17:00:00,Zone-G-Coastal,1231.6,53.2,800.6,431.1,35.0,Yes
2024-01-18 17:00:00,Zone-H-Hills,1314.7,38.5,1156.9,157.8,12.0,No
2024-01-18 18:00:00,Zone-A-Downtown,738.3,73.3,596.3,142.0,19.23,Yes
2024-01-18 18:00:00,Zone-B-North,831.5,48.0,671.6,159.9,19.23,Yes
2024-01-18 18:00:00,Zone-C-South,1003.3,44.0,602.0,401.3,40.0,Yes
2024-01-18 18:00:00,Zone-D-East,1149.2,58.1,928.2,221.0,19.23,Yes
2024-01-18 18:00:00,Zone-E-West,1345.5,37.2,1086.7,258.7,19.23,No
2024-01-18 18:00:00,Zone-F-Industrial,1530.2,49.9,1235.9,294.3,19.23,Yes
2024-01-18 18:00:00,Zone-G-Coastal,1590.2,54.9,1033.6,556.6,35.0,Yes
2024-01-18 18:00:00,Zone-H-Hills,1629.7,34.6,1434.2,195.6,12.0,No
2024-01-18 19:00:00,Zone-A-Downtown,732.6,63.5,591.7,140.9,19.23,Yes
2024-01-18 19:00:00,Zone-B-North,932.5,43.0,753.2,179.3,19.23,Yes
2024-01-18 19:00:00,Zone-C-South,918.7,52.3,551.2,367.5,40.0,Yes
2024-01-18 19:00:00,Zone-D-East,1157.0,36.7,934.5,222.5,19.23,No
2024-01-18 19:00:00,Zone-E-West,1474.9,49.8,1191.3,283.6,19.23,Yes
2024-01-18 19:00:00,Zone-F-Industrial,1387.2,55.2,1120.4,266.8,19.23,Yes
2024-01-18 19:00:00,Zone-G-Coastal,1606.4,54.1,1044.2,562.2,35.0,Yes
2024-01-18 19:00:00,Zone-H-Hills,1598.9,33.6,1407.1,191.9,12.0,No
2024-01-18 20:00:00,Zone-A-Downtown,696.1,74.9,562.2,133.9,19.23,Yes
2024-01-18 20:00:00,Zone-B-North,1034.9,49.7,835.9,199.0,19.23,Yes
2024-01-18 20:00:00,Zone-C-South,858.6,51.5,515.1,343.4,40.0,Yes
2024-01-18 20:00:00,Zone-D-East,1195.2,50.0,965.4,229.8,19.23,Yes
2024-01-18 20:00:00,Zone-E-West,1409.4,40.2,1138.3,271.0,19.23,Yes
2024-01-18 20:00:00,Zone-F-Industrial,1437.1,49.5,1160.7,276.4,19.23,Yes
2024-01-18 20:00:00,Zone-G-Coastal,1604.6,51.1,1043.0,561.6,35.0,Yes
2024-01-18 20:00:00,Zone-H-Hills,1787.1,34.5,1572.7,214.5,12.0,No
2024-01-18 21:00:00,Zone-A-Downtown,775.4,74.4,626.3,149.1,19.23,Yes
2024-01-18 21:00:00,Zone-B-North,909.8,44.6,734.8,175.0,19.23,Yes
2024-01-18 21:00:00,Zone-C-South,865.2,36.8,519.1,346.1,40.0,No
2024-01-18 21:00:00,Zone-D-East,1069.6,50.1,863.9,205.7,19.23,Yes
2024-01-18 21:00:00,Zone-E-West,1216.1,44.9,982.2,233.9,19.23,Yes
2024-01-18 21:00:00,Zone-F-Industrial,1339.8,45.8,1082.1,257.7,19.23,Yes
2024-01-18 21:00:00,Zone-G-Coastal,1600.4,43.1,1040.3,560.1,35.0,Yes
2024-01-18 21:00:00,Zone-H-Hills,1630.2,37.1,1434.6,195.6,12.0,No
2024-01-18 22:00:00,Zone-A-Downtown,657.8,72.7,493.4,164.5,25.0,Yes
2024-01-18 22:00:00,Zone-B-North,732.7,57.0,549.5,183.2,25.0,Yes
2024-01-18 22:00:00,Zone-C-South,712.3,51.5,427.4,284.9,40.0,Yes
2024-01-18 22:00:00,Zone-D-East,857.0,52.7,642.8,214.3,25.0,Yes
2024-01-18 22:00:00,Zone-E-West,978.2,48.5,733.7,244.6,25.0,Yes
2024-01-18 22:00:00,Zone-F-Industrial,1106.6,51.5,829.9,276.6,25.0,Yes
2024-01-18 22:00:00,Zone-G-Coastal,1180.5,58.1,767.3,413.2,35.0,Yes
2024-01-18 22:00:00,Zone-H-Hills,1350.9,39.7,1188.8,162.1,12.0,No
2024-01-18 23:00:00,Zone-A-Downtown,658.6,66.9,493.9,164.6,25.0,Yes
2024-01-18 23:00:00,Zone-B-North,760.8,51.8,570.6,190.2,25.0,Yes
2024-01-18 23:00:00,Zone-C-South,749.7,50.4,449.8,299.9,40.0,Yes
2024-01-18 23:00:00,Zone-D-East,864.3,54.2,648.2,216.1,25.0,Yes
2024-01-18 23:00:00,Zone-E-West,1048.6,53.2,786.4,262.1,25.0,Yes
2024-01-18 23:00:00,Zone-F-Industrial,1109.6,51.4,832.2,277.4,25.0,Yes
2024-01-18 23:00:00,Zone-G-Coastal,1165.6,49.8,757.6,407.9,35.0,Yes
2024-01-18 23:00:00,Zone-H-Hills,1236.5,36.4,1088.1,148.4,12.0,No
2024-01-19 00:00:00,Zone-A-Downtown,219.6,83.7,116.3,103.3,47.06,No
2024-01-19 00:00:00,Zone-B-North,248.1,62.1,131.4,116.8,47.06,Yes
2024-01-19 00:00:00,Zone-C-South,272.3,53.5,163.4,108.9,40.0,Yes
2024-01-19 00:00:00,Zone-D-East,326.2,59.8,172.7,153.5,47.06,Yes
2024-01-19 00:00:00,Zone-E-West,337.5,62.9,178.7,158.8,47.06,Yes
2024-01-19 00:00:00,Zone-F-Industrial,370.6,66.0,196.2,174.4,47.06,Yes
2024-01-19 00:00:00,Zone-G-Coastal,458.8,54.5,298.2,160.6,35.0,Yes
2024-01-19 00:00:00,Zone-H-Hills,442.4,47.6,389.4,53.1,12.0,Yes
2024-01-19 01:00:00,Zone-A-Downtown,217.0,83.8,114.9,102.1,47.06,No
2024-01-19 01:00:00,Zone-B-North,255.2,57.3,135.1,120.1,47.06,Yes
2024-01-19 01:00:00,Zone-C-South,280.6,70.0,168.3,112.2,40.0,Yes
2024-01-19 01:00:00,Zone-D-East,323.3,63.7,171.2,152.2,47.06,Yes
2024-01-19 01:00:00,Zone-E-West,346.9,54.3,183.7,163.2,47.06,Yes
2024-01-19 01:00:00,Zone-F-Industrial,382.9,62.0,202.7,180.2,47.06,Yes
2024-01-19 01:00:00,Zone-G-Coastal,376.8,51.3,244.9,131.9,35.0,Yes
2024-01-19 01:00:00,Zone-H-Hills,415.3,38.0,365.5,49.8,12.0,No
2024-01-19 02:00:00,Zone-A-Downtown,203.7,90.4,107.8,95.9,47.06,No
2024-01-19 02:00:00,Zone-B-North,238.7,58.7,126.4,112.3,47.06,Yes
2024-01-19 02:00:00,Zone-C-South,269.7,58.8,161.8,107.9,40.0,Yes
2024-01-19 02:00:00,Zone-D-East,347.1,61.2,183.8,163.4,47.06,Yes
2024-01-19 02:00:00,Zone-E-West,297.9,61.4,157.7,140.2,47.06,Yes
2024-01-19 02:00:00,Zone-F-Industrial,388.1,59.6,205.5,182.7,47.06,Yes
2024-01-19 02:00:00,Zone-G-Coastal,409.7,56.8,266.3,143.4,35.0,Yes
2024-01-19 02:00:00,Zone-H-Hills,455.6,54.8,400.9,54.7,12.0,Yes
2024-01-19 03:00:00,Zone-A-Downtown,170.5,74.4,90.3,80.2,47.06,Yes
2024-01-19 03:00:00,Zone-B-North,252.7,56.5,133.8,118.9,47.06,Yes
2024-01-19 03:00:00,Zone-C-South,274.9,55.0,164.9,110.0,40.0,Yes
2024-01-19 03:00:00,Zone-D-East,320.5,50.9,169.7,150.8,47.06,Yes
2024-01-19 03:00:00,Zone-E-West,349.8,61.9,185.2,164.6,47.06,Yes
2024-01-19 03:00:00,Zone-F-Industrial,366.4,53.2,194.0,172.4,47.06,Yes
2024-01-19 03:00:00,Zone-G-Coastal,416.2,69.2,270.5,145.7,35.0,Yes
2024-01-19 03:00:00,Zone-H-Hills,443.9,52.1,390.6,53.3,12.0,Yes
2024-01-19 04:00:00,Zone-A-Downtown,230.5,82.9,122.0,108.5,47.06,No
2024-01-19 04:00:00,Zone-B-North,217.4,56.0,115.1,102.3,47.06,Yes
2024-01-19 04:00:00,Zone-C-South,217.8,67.4,130.7,87.1,40.0,Yes
2024-01-19 04:00:00,Zone-D-East,317.7,62.7,168.2,149.5,47.06,Yes
2024-01-19 04:00:00,Zone-E-West,343.0,66.1,181.6,161.4,47.06,Yes
2024-01-19 04:00:00,Zone-F-Industrial,388.9,65.3,205.9,183.0,47.06,Yes
2024-01-19 04:00:00,Zone-G-Coastal,446.8,57.1,290.4,156.4,35.0,Yes
2024-01-19 04:00:00,Zone-H-Hills,427.2,50.5,376.0,51.3,12.0,Yes
2024-01-19 05:00:00,Zone-A-Downtown,205.9,84.9,109.0,96.9,47.06,No
2024-01-19 05:00:00,Zone-B-North,233.7,62.7,123.7,110.0,47.06,Yes
2024-01-19 05:00:00,Zone-C-South,234.8,57.3,140.9,93.9,40.0,Yes
2024-01-19 05:00:00,Zone-D-East,316.5,60.3,167.6,149.0,47.06,Yes
2024-01-19 05:00:00,Zone-E-West,327.6,54.3,173.4,154.2,47.06,Yes
2024-01-19 05:00:00,Zone-F-Industrial,393.1,58.1,208.1,185.0,47.06,Yes
2024-01-19 05:00:00,Zone-G-Coastal,422.0,62.9,274.3,147.7,35.0,Yes
2024-01-19 05:00:00,Zone-H-Hills,457.3,42.7,402.4,54.9,12.0,Yes
2024-01-19 06:00:00,Zone-A-Downtown,726.8,69.3,549.7,177.1,24.37,Yes
2024-01-19 06:00:00,Zone-B-North,774.6,55.5,585.8,188.8,24.37,Yes
2024-01-19 06:00:00,Zone-C-South,979.7,48.4,587.8,391.9,40.0,Yes
2024-01-19 06:00:00,Zone-D-East,1097.6,53.5,830.1,267.5,24.37,Yes
2024-01-19 06:00:00,Zone-E-West,1107.3,49.4,837.5,269.8,24.37,Yes
2024-01-19 06:00:00,Zone-F-Industrial,1263.0,49.1,955.2,307.8,24.37,Yes
2024-01-19 06:00:00,Zone-G-Coastal,1426.5,45.8,927.2,499.3,35.0,Yes
2024-01-19 06:00:00,Zone-H-Hills,1507.7,36.4,1326.8,180.9,12.0,No
2024-01-19 07:00:00,Zone-A-Downtown,718.2,62.2,543.2,175.0,24.37,Yes
2024-01-19 07:00:00,Zone-B-North,823.6,43.8,622.9,200.7,24.37,Yes
2024-01-19 07:00:00,Zone-C-South,1001.2,46.9,600.7,400.5,40.0,Yes
2024-01-19 07:00:00,Zone-D-East,1008.5,51.5,762.7,245.8,24.37,Yes
2024-01-19 07:00:00,Zone-E-West,1137.8,50.4,860.5,277.3,24.37,Yes
2024-01-19 07:00:00,Zone-F-Industrial,1403.8,48.9,1061.7,342.1,24.37,Yes
2024-01-19 07:00:00,Zone-G-Coastal,1514.5,51.2,984.5,530.1,35.0,Yes
2024-01-19 07:00:00,Zone-H-Hills,1554.7,34.2,1368.2,186.6,12.0,No
2024-01-19 08:00:00,Zone-A-Downtown,573.1,70.9,433.4,139.7,24.37,Yes
2024-01-19 08:00:00,Zone-B-North,928.4,44.4,702.1,226.2,24.37,Yes
2024-01-19 08:00:00,Zone-C-South,934.0,41.1,560.4,373.6,40.0,Yes
2024-01-19 08:00:00,Zone-D-East,1118.5,44.4,845.9,272.6,24.37,Yes
2024-01-19 08:00:00,Zone-E-West,1201.8,40.9,908.9,292.9,24.37,Yes
2024-01-19 08:00:00,Zone-F-Industrial,1338.0,60.1,1012.0,326.1,24.37,Yes
2024-01-19 08:00:00,Zone-G-Coastal,1527.1,44.9,992.6,534.5,35.0,Yes
2024-01-19 08:00:00,Zone-H-Hills,1481.0,37.7,1303.3,177.7,12.0,No
2024-01-19 09:00:00,Zone-A-Downtown,878.7,62.2,664.6,214.1,24.37,Yes
2024-01-19 09:00:00,Zone-B-North,756.3,48.1,572.0,184.3,24.37,Yes
2024-01-19 09:00:00,Zone-C-South,1016.5,39.1,609.9,406.6,40.0,No
2024-01-19 09:00:00,Zone-D-East,1046.9,40.4,791.8,255.1,24.37,Yes
2024-01-19 09:00:00,Zone-E-West,1246.8,45.6,942.9,303.8,24.37,Yes
2024-01-19 09:00:00,Zone-F-Industrial,1287.3,42.4,973.6,313.7,24.37,Yes
2024-01-19 09:00:00,Zone-G-Coastal,1433.1,49.0,931.5,501.6,35.0,Yes
2024-01-19 09:00:00,Zone-H-Hills,1586.0,39.9,1395.7,190.3,12.0,No
2024-01-19 10:00:00,Zone-A-Downtown,538.8,73.6,380.3,158.5,29.41,Yes
2024-01-19 10:00:00,Zone-B-North,616.1,63.5,434.9,181.2,29.41,Yes
2024-01-19 10:00:00,Zone-C-South,679.8,54.7,407.9,271.9,40.0,Yes
2024-01-19 10:00:00,Zone-D-East,787.0,52.5,555.5,231.5,29.41,Yes
2024-01-19 10:00:00,Zone-E-West,861.9,58.9,608.4,253.5,29.41,Yes
2024-01-19 10:00:00,Zone-F-Industrial,908.4,63.4,641.2,267.2,29.41,Yes
2024-01-19 10:00:00,Zone-G-Coastal,1003.5,54.5,652.3,351.2,35.0,Yes
2024-01-19 10:00:00,Zone-H-Hills,1133.2,41.7,997.2,136.0,12.0,Yes
2024-01-19 11:00:00,Zone-A-Downtown,543.2,74.8,383.4,159.8,29.41,Yes
2024-01-19 11:00:00,Zone-B-North,575.5,59.5,406.2,169.3,29.41,Yes
2024-01-19 11:00:00,Zone-C-South,729.9,48.9,438.0,292.0,40.0,Yes
2024-01-19 11:00:00,Zone-D-East,829.3,57.0,585.4,243.9,29.41,Yes
2024-01-19 11:00:00,Zone-E-West,760.7,53.5,537.0,223.7,29.41,Yes
2024-01-19 11:00:00,Zone-F-Industrial,1009.6,49.8,712.7,296.9,29.41,Yes
2024-01-19 11:00:00,Zone-G-Coastal,1019.6,50.9,662.7,356.9,35.0,Yes
2024-01-19 11:00:00,Zone-H-Hills,1063.6,45.5,936.0,127.6,12.0,Yes
2024-01-19 12:00:00,Zone-A-Downtown,490.5,74.6,346.3,144.3,29.41,Yes
2024-01-19 12:00:00,Zone-B-North,580.2,45.7,409.6,170.7,29.41,Yes
2024-01-19 12:00:00,Zone-C-South,689.3,45.1,413.6,275.7,40.0,Yes
2024-01-19 12:00:00,Zone-D-East,727.7,55.3,513.7,214.0,29.41,Yes
2024-01-19 12:00:00,Zone-E-West,830.6,59.6,586.3,244.3,29.41,Yes
2024-01-19 12:00:00,Zone-F-Industrial,881.8,64.7,622.4,259.3,29.41,Yes
2024-01-19 12:00:00,Zone-G-Coastal,945.7,45.8,614.7,331.0,35.0,Yes
2024-01-19 12:00:00,Zone-H-Hills,1141.8,48.3,1004.8,137.0,12.0,Yes
2024-01-19 13:00:00,Zone-A-Downtown,458.5,79.5,323.6,134.8,29.41,Yes
2024-01-19 13:00:00,Zone-B-North,594.3,60.7,419.5,174.8,29.41,Yes
2024-01-19 13:00:00,Zone-C-South,679.5,56.9,407.7,271.8,40.0,Yes
2024-01-19 13:00:00,Zone-D-East,718.3,56.8,507.1,211.3,29.41,Yes
2024-01-19 13:00:00,Zone-E-West,945.9,62.1,667.7,278.2,29.41,Yes
2024-01-19 13:00:00,Zone-F-Industrial,995.2,54.5,702.5,292.7,29.41,Yes
2024-01-19 13:00:00,Zone-G-Coastal,1103.9,55.6,717.5,386.4,35.0,Yes
2024-01-19 13:00:00,Zone-H-Hills,1067.6,39.4,939.5,128.1,12.0,No
2024-01-19 14:00:00,Zone-A-Downtown,518.6,73.8,366.1,152.5,29.41,Yes
2024-01-19 14:00:00,Zone-B-North,634.0,61.8,447.5,186.5,29.41,Yes
2024-01-19 14:00:00,Zone-C-South,740.9,50.4,444.5,296.3,40.0,Yes
2024-01-19 14:00:00,Zone-D-East,798.4,66.1,563.6,234.8,29.41,Yes
2024-01-19 14:00:00,Zone-E-West,789.0,61.3,556.9,232.0,29.41,Yes
2024-01-19 14:00:00,Zone-F-Industrial,923.8,49.5,652.1,271.7,29.41,Yes
2024-01-19 14:00:00,Zone-G-Coastal,1001.4,58.6,650.9,350.5,35.0,Yes
2024-01-19 14:00:00,Zone-H-Hills,1109.3,37.6,976.2,133.1,12.0,No
2024-01-19 15:00:00,Zone-A-Downtown,536.5,70.4,378.7,157.8,29.41,Yes
2024-01-19 15:00:00,Zone-B-North,594.4,56.3,419.6,174.8,29.41,Yes
2024-01-19 15:00:00,Zone-C-South,655.4,47.4,393.3,262.2,40.0,Yes
2024-01-19 15:00:00,Zone-D-East,796.3,54.2,562.1,234.2,29.41,Yes
2024-01-19 15:00:00,Zone-E-West,876.5,55.8,618.7,257.8,29.41,Yes
2024-01-19 15:00:00,Zone-F-Industrial,865.1,62.5,610.7,254.4,29.41,Yes
2024-01-19 15:00:00,Zone-G-Coastal,1010.0,51.7,656.5,353.5,35.0,Yes
2024-01-19 15:00:00,Zone-H-Hills,1127.2,38.6,992.0,135.3,12.0,No
2024-01-19 16:00:00,Zone-A-Downtown,604.5,68.1,426.7,177.8,29.41,Yes
2024-01-19 16:00:00,Zone-B-North,578.8,55.3,408.6,170.2,29.41,Yes
2024-01-19 16:00:00,Zone-C-South,746.9,44.3,448.1,298.8,40.0,Yes
